inv_nr,gebouw,adres,plaats,provincie,functie,materiaal,sectie,jaar_van,jaar_tot,aantal_bladen,lat,lon,precisie,na_link
1314.1,Hulp post- en telegraafgebouw,Biltstraat 172,Utrecht,Utrecht,post & telegraaf,tekening,IB,1930,1945,6,52.095751,5.137954,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1314.1/file/
1315.1,Woningen / Bergplaats van brandstoffen van de Rijksveeartsenijschool,Bollenhofsestraat,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1915,1917,7,52.099323,5.134433,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1315.1/file/
1316.1,"Laboratorium voor anorganische chemie en gezondheidsleer, Hygiënisch laboratorium het Sterrebosch",Catharijnesingel 59,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,,,112,52.086903,5.116677,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1316.1/file/
1318.1,Pharmaceutisch laboratorium,Catharijnesingel 60,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1911,1938,131,52.085748,5.117862,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1318.1/file/
1319.1,"Laboratorium voor macromagnetisme, ijkkantoor / Laboratorium voor histologie en microscopische anatomie",Catharijnesingel 61,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1917,1917,43,52.086419,5.117035,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1319.1/file/
1320.1,Academisch Ziekenhuis,Catharijnesingel 101,Utrecht,Utrecht,zorg,tekening,IB,,,35,52.081002,5.120623,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1320.1/file/
1323.1,Post- en telegraafgebouw,J.P. Coenstraat 3-5,Utrecht,Utrecht,post & telegraaf,tekening,IB,1922,1922,6,52.11021,5.133659,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1323.1/file/
1324.1,Organisch-chemisch laboratorium,Croesestraat 79,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1934,1938,385,52.076992,5.117852,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1324.1/file/
1340.1,Hoger Militair gerechtshof / Universiteitsgebouwen,Drift / Witte Vrouwenstraat,Utrecht,Utrecht,rechtspraak,tekening,IB,1900,1930,20,52.093898,5.123327,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1340.1/file/
1341.1,Belastinggebouw,Drift 6,Utrecht,Utrecht,bestuur & financiën,tekening,IB,1926,1927,2,52.094322,5.123249,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1341.1/file/
1342.1,Drift 15,,Utrecht,Utrecht,overig,tekening,IB,1936,1936,6,52.091138,5.074754,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1342.1/file/
1343.1,Aardrijkskundig instituut,Drift 21,Utrecht,Utrecht,overig,tekening,IB,1907,1934,3,52.094192,5.123494,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1343.1/file/
1344.1,Kunsthistorisch instituut,Drift 25,Utrecht,Utrecht,overig,tekening,IB,1925,1935,1,52.094398,5.123536,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1344.1/file/
1345.1,Landbouwkundig kabinet / Archiefgebouw,Drift 27,Utrecht,Utrecht,overig,tekening,IB,1880,1895,6,52.094872,5.12364,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1345.1/file/
1346.1,Laboratorium voor vergelijkende physiologie,Jan van Galenstraat 40 / Alexander Numankade,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1933,1935,12,52.101458,5.135858,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1346.1/file/
1347.1,Huis van bewaring II,Gansstraat 162,Utrecht,Utrecht,gevangeniswezen,tekening,IB,1925,1938,17,52.078236,5.130819,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1347.1/file/
1348.1,Rechtbank / Hofpoort,Hamburgerstraat 28 / Nieuwe Gracht,Utrecht,Utrecht,rechtspraak,tekening,IB,1907,1940,18,52.089056,5.12284,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1348.1/file/
1349.1,Kantongerecht,Hamburgerstraat 30,Utrecht,Utrecht,rechtspraak,tekening,IB,1910,1920,14,52.088884,5.123256,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1349.1/file/
1350.1,Universiteitsgebouwen,Janskerkhof / Minrebroederstraat / Hoogt,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,,,66,52.093122,5.121919,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1350.1/file/
1357.1,Tandheelkundig instituut,Jutphaaseweg 5,Utrecht,Utrecht,overig,tekening,IB,1928,1931,2,52.074096,5.096947,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1357.1/file/
1358.1,Kloostergang St.-Marie,,Utrecht,Utrecht,kerk & religie,tekening,IB,1900,1940,3,52.091138,5.074754,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1358.1/file/
1359.1,"Huis van bewaring, dienstwoningen",Koningsweg / Kromme Rijn,Utrecht,Utrecht,gevangeniswezen,tekening,IB,1895,1897,9,52.07234,5.147971,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1359.1/file/
1360.1,"Gouvernementsgebouw, woning van de commissaris van de Koningin / Paushuize",Kromme Nieuwe Gracht / Achter St.-Pieter,Utrecht,Utrecht,bestuur & financiën,tekening,IB,1887,1940,268,52.099872,5.113804,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1360.1/file/
1361.1,Rijks-h.b.s,Kruisstraat 1,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1885,1919,38,52.094241,5.130073,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1361.1/file/
1362.1,Hortus Botanicus,Lange Nieuwstraat 106 / Nieuwegracht 187,Utrecht,Utrecht,overig,tekening,IB,,,179,52.084827,5.125724,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1362.1/file/
1365.1,Rijksmunt,Leidseweg 90,Utrecht,Utrecht,bestuur & financiën,tekening,IB,1916,1944,85,52.087639,5.096333,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1365.1/file/
1366.1,Rijkswaterstaat,Maliebaan 18,Utrecht,Utrecht,post & telegraaf,tekening,IB,1910,1935,3,52.091694,5.13407,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1366.1/file/
1367.1,Maliebaan 31,,Utrecht,Utrecht,overig,tekening,IB,1925,1935,1,52.091138,5.074754,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1367.1/file/
1369.1,Maliebaan 103,,Utrecht,Utrecht,overig,tekening,IB,1925,1935,1,52.091138,5.074754,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1369.1/file/
1370.1,Gebouw voor registratie en domeinen / Huurcommissie Huys in den Sack,Muntstraat 7,Utrecht,Utrecht,bestuur & financiën,tekening,IB,1916,1916,3,52.092862,5.125263,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1370.1/file/
1371.1,Kliniek voor kleine huisdieren van de Rijksveeartsenijkundige Hogeschool,Alexander Numankade 91 / Jan van Galenstraat,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1919,1935,42,52.100279,5.134842,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1371.1/file/
1372.1,Oorsprongpark 6,,Utrecht,Utrecht,overig,tekening,IB,1933,1933,1,52.091138,5.074754,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1372.1/file/
1373.1,Tandheelkundig instituut / Mineralogisch-geologisch instituut,Oude Gracht 320,Utrecht,Utrecht,overig,tekening,IB,1909,1928,197,52.068014,5.098678,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1373.1/file/
1374.1,Aanzicht van het Oudmunsterkerkhof,,Utrecht,Utrecht,overig,tekening,IB,1905,1915,1,52.091138,5.074754,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1374.1/file/
1375.1,Pathologisch-anatomisch laboratorium met custoswoning,Pasteurstraat 2,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1903,1939,126,52.0832,5.119529,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1375.1/file/
1376.1,Hoefsmederij van het zoötechnisch instituut van de Rijksveeartsenijschool,Poortstraat / Bekkerstraat,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1916,1916,41,52.097554,5.134536,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1376.1/file/
1377.1,Wagenloods van de Rijksveeartsenijschool,Poortstraat,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1915,1915,1,52.097554,5.134536,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1377.1/file/
1378.1,Woning van de opziener van de Rijksveeartsenijkundige Hogeschool,Poortstraat 99-99bis,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1913,1923,1,52.099004,5.13645,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1378.1/file/
1379.1,Pesthuis / Pharmacologisch instituut / Chemisch laboratorium / Nederlandse Protestantenbond De Leeuwenberg,Servaasbolwerk / Schalkwijksteeg,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1877,1925,10,52.086637,5.128375,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1379.1/file/
1380.1,Centraal laboratorium voor de volksgezondheid / Rijks-serologisch instituut / Centrale gezondheidsraad,Sterrebos 1,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1907,1934,224,52.093252,5.13827,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1380.1/file/
1381.1,Chemisch laboratorium,Sterrenbos / Catharijnesinge l /Nicolaas Beetsstraat,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1925,1935,1,52.086386,5.116157,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1381.1/file/
1382.1,Chemisch laboratorium / Van 't Hoff-laboratorium,Sterrebos 19,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1903,1920,60,52.105746,5.129212,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1382.1/file/
1383.1,Trans 10,,Utrecht,Utrecht,overig,tekening,IB,1915,1925,1,52.091138,5.074754,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1383.1/file/
1384.1,Trans 12,,Utrecht,Utrecht,overig,tekening,IB,1915,1925,1,52.091138,5.074754,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1384.1/file/
1385.1,Bankvereniging,Trans 14,Utrecht,Utrecht,overig,tekening,IB,1917,1917,1,52.089892,5.122915,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1385.1/file/
1386.1,Sic Semper / Centrale raad van beroep,Trans 19 / Nieuw Gracht 1,Utrecht,Utrecht,overig,tekening,IB,1918,1929,6,52.089892,5.122915,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1386.1/file/
1387.1,Warmtecentrale,tussen Vondellaan en Jutphaaseweg,Utrecht,Utrecht,overig,tekening,IB,1936,1936,4,52.068287,5.146748,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1387.1/file/
1388.1,Pharmacologisch laboratorium / Nieuw Leeuwenberg,Vondellaan 6,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1924,1929,60,52.079017,5.118128,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1388.1/file/
1389.1,Laboratorium voor physiologische chemie,Vondellaan 22-24,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,1913,1945,165,52.078401,5.120586,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1389.1/file/
1390.1,Willemskazerne / Belastinggebouw voor hypotheek en kadaster,Wittevrouwensingel 27,Utrecht,Utrecht,militair,tekening,IB,1881,1927,5,52.094141,5.127847,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1390.1/file/
1395.1,Strafgevangenis met ambtenaarswoningen,Wolvenplein,Utrecht,Utrecht,gevangeniswezen,tekening,IB,1852,1941,60,52.096613,5.125251,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1395.1/file/
1396.1,"Rechterlijke macht, belastingdienst",Wolvenplein,Utrecht,Utrecht,bestuur & financiën,tekening,IB,1939,1939,19,52.096613,5.125251,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1396.1/file/
1397.1,Sterrenwacht,Zonnenburg,Utrecht,Utrecht,onderwijs & wetenschap,tekening,IB,,,115,52.085099,5.12852,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1397.1/file/
1401.1,Belastinggebouw,Maastrichterlaan,Vaals,Limburg,bestuur & financiën,tekening,IB,1895,1905,3,50.773496,6.016043,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1401.1/file/
1402.1,Post- en telegraafgebouw,Maastrichterlaan 29,Vaals,Limburg,post & telegraaf,tekening,IB,1900,1935,7,50.771723,6.023529,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1402.1/file/
1403.1,Post- en telegraafgebouw,"Bekkerstraat 25, Zetten-Andelst",Valburg,Gelderland,post & telegraaf,tekening,IB,1935,1935,1,51.910123,5.76807,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1403.1/file/
1404.1,Telefoongebouw,"Woerdensestraat 4, Zetten-Andelst",Valburg,Gelderland,post & telegraaf,tekening,IB,1938,1940,25,51.910123,5.76807,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1404.1/file/
1405.1,Post- en telegraafgebouw,Lindenlaan 17,Valkenburg aan de Geul,Limburg,post & telegraaf,tekening,IB,1939,1942,100,50.860711,5.823871,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1405.1/file/
1406.1,Post- en telegraafgebouw,Lindenlaan,Valkenburg aan de Geul,Limburg,post & telegraaf,tekening,IB,1938,1939,23,50.860711,5.823871,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1406.1/file/
1407.1,Post- en telegraafgebouw,Valkeniersstraat 43,Valkenswaard,Noord-Brabant,post & telegraaf,tekening,IB,1934,1934,1,51.352714,5.435807,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1407.1/file/
1408.1,Post- en telegraafgebouw,Wildervank,Veendam,Groningen,post & telegraaf,tekening,IB,1934,1934,1,53.075862,6.880766,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1408.1/file/
1409.1,Hulp post- en telegraafgebouw,,Veere,Zeeland,post & telegraaf,tekening,IB,1905,1905,1,51.5626,3.584638,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1409.1/file/
1414.1,Post- en telegraafgebouw,Kade 29,Veere,Zeeland,post & telegraaf,tekening,IB,1905,1941,10,51.552313,3.661923,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1414.1/file/
1415.1,Mijnenmagazijn,Kanaalweg Oostzijde 2,Veere,Zeeland,douane & opslag,tekening,IB,1917,1937,72,51.537082,3.668246,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1415.1/file/
1416.1,Grote Kerk,Oudestraat 26,Veere,Zeeland,kerk & religie,tekening,IB,1881,1937,26,51.547144,3.667511,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1416.1/file/
1417.1,Post- en telegraafgebouw,Markt 17-18,Veghel,Noord-Brabant,post & telegraaf,tekening,IB,1895,1932,2,51.617074,5.54161,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1417.1/file/
1418.1,Marechausseekazerne,Stationsstraat 51,Veghel,Noord-Brabant,politie,tekening,IB,1916,1916,1,51.621144,5.545465,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1418.1/file/
1419.1,Tuchtschool,,Velsen,Noord-Holland,onderwijs & wetenschap,tekening,IB,1908,1908,13,52.452939,4.613522,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1419.1/file/
1420.1,Belastinggebouw,,Velsen,Noord-Holland,bestuur & financiën,tekening,IB,1876,1876,1,52.452939,4.613522,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1420.1/file/
1421.1,Rijks-h.b.s,Tiberiusplein 16,Velsen,Noord-Holland,onderwijs & wetenschap,tekening,IB,1924,1956,51,52.457096,4.632373,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1421.1/file/
1422.1,Missiehuis en apostolische school / Sociaal medische dienst van de Marine,"Driehuizerkerkweg 123, Driehuis",Velsen,Noord-Holland,militair,tekening,IB,1922,1939,23,52.458156,4.642878,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1422.1/file/
1423.1,Telefoongebouw,"Dollardstraat 14, IJmuiden",Velsen,Noord-Holland,post & telegraaf,tekening,IB,1933,1937,3,52.456957,4.61165,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1423.1/file/
1424.1,Post- en telegraafgebouw,"Kanaalstraat 61, IJmuiden",Velsen,Noord-Holland,post & telegraaf,tekening,IB,1906,1929,6,52.463109,4.591993,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1424.1/file/
1425.1,Elektrische centrale ten dienste van de verlichting,"Middenhavenstraat 10-12 / Vuurtorenstraat 7, IJmuiden",Velsen,Noord-Holland,waterstaat & techniek,tekening,IB,1895,1905,3,52.458672,4.588514,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1425.1/file/
1426.1,Dienstwoningen voor het loodswezen,"Seinpostweg 24-30, IJmuiden",Velsen,Noord-Holland,douane & opslag,tekening,IB,1903,1904,13,52.46071,4.574747,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1426.1/file/
1427.1,Post- en telegraafgebouw,"Vinkenbaan, Santpoort",Velsen,Noord-Holland,post & telegraaf,tekening,IB,1905,1937,15,52.419021,4.627758,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1427.1/file/
1428.1,Post- en telegraafgebouw,Keulsepoort 1,Venlo,Limburg,post & telegraaf,tekening,IB,1939,1940,25,51.366873,6.171374,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1428.1/file/
1429.1,Telefoongebouw,Nassaustraat,Venlo,Limburg,post & telegraaf,tekening,IB,1934,1936,5,51.368238,6.171916,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1429.1/file/
1430.1,Kantongerecht,Mgr. Nolensplein 56,Venlo,Limburg,rechtspraak,tekening,IB,1898,1898,3,51.372367,6.172047,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1430.1/file/
1431.1,Versterkerstation,Deken van Oppensingel,Venlo,Limburg,overig,tekening,IB,1931,1936,4,51.369744,6.175155,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1431.1/file/
1432.1,Grenskantoor Wezelse Barrière,Wezelseweg 131-133,Venlo,Limburg,douane & opslag,tekening,IB,1939,1940,3,51.368326,6.191823,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1432.1/file/
1433.1,Telefoongebouw,Prins Bernhardstraat,Venray,Limburg,post & telegraaf,tekening,IB,1938,1938,2,51.524601,5.980784,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1433.1/file/
1434.1,Kantongerecht / Rijkspolitiebureau,Voorstraat 56,Vianen,Utrecht,politie,tekening,IB,1885,1911,2,51.994278,5.09258,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1434.1/file/
1435.1,Post- en telegraafgebouw,Voorstraat 106,Vianen,Utrecht,post & telegraaf,tekening,IB,1910,1935,3,51.992749,5.093189,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1435.1/file/
1436.1,Post- en telegraafgebouw,Westhavenkade 40,Vlaardingen,Zuid-Holland,post & telegraaf,tekening,IB,1939,1939,4,51.906676,4.344859,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1436.1/file/
1437.1,Belastinggebouw,Westhavenkade 53-54,Vlaardingen,Zuid-Holland,bestuur & financiën,tekening,IB,1944,1944,2,51.905669,4.345317,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1437.1/file/
1438.1,Post- en telegraafgebouw,"Hoofdstraat 104, Ter Apel",Vlagtwedde,Groningen,post & telegraaf,tekening,IB,1935,1935,1,53.029209,7.116812,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1438.1/file/
1439.1,Rijks-h.b.s,"Oudeweg 41-43, Ter Apel",Vlagtwedde,Groningen,onderwijs & wetenschap,tekening,IB,1922,1945,255,53.028371,7.116749,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1439.1/file/
1440.1,Ontvangstkantoor,"Rütenbrouckerweg 2, Ter Apel",Vlagtwedde,Groningen,bestuur & financiën,tekening,IB,1883,1916,2,53.029183,7.116782,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1440.1/file/
1441.1,Grenskantoor met ontvangerswoning,"Rütenbrouckerweg 6, Ter Apel",Vlagtwedde,Groningen,douane & opslag,tekening,IB,1915,1925,1,53.029029,7.116621,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1441.1/file/
1442.1,Grenskantoor,"Bisschopsweg 52, Bourtange",Vlagtwedde,Groningen,douane & opslag,tekening,IB,1893,1916,3,53.036819,7.118651,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1442.1/file/
1443.1,Ontvangerswoning,"Bisschopsweg 52, Bourtange",Vlagtwedde,Groningen,woningbouw,tekening,IB,1900,1910,1,53.036819,7.118651,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1443.1/file/
1444.1,Gevangentoren,,Vlissingen,Zeeland,overig,tekening,IB,1893,1915,5,51.465331,3.48105,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1444.1/file/
1445.1,Telegraafgebouw,,Vlissingen,Zeeland,post & telegraaf,tekening,IB,1897,1897,2,51.465331,3.48105,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1445.1/file/
1446.1,Torpedowerkplaats,,Vlissingen,Zeeland,overig,tekening,IB,1936,1936,1,51.465331,3.48105,plaats,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1446.1/file/
1447.1,Rijks-h.b.s,Brouwenaarstraat 2 / Paul Krugerstraat,Vlissingen,Zeeland,onderwijs & wetenschap,tekening,IB,1910,1954,109,51.4489,3.56965,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1447.1/file/
1448.1,Telefoongebouw,Hendrikstraat 25,Vlissingen,Zeeland,post & telegraaf,tekening,IB,1938,1941,3,51.442583,3.578702,adres,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1448.1/file/
1449.1,Belastinggebouw,Prins Hendrikweg,Vlissingen,Zeeland,bestuur & financiën,tekening,IB,1935,1935,3,51.447954,3.592726,straat,https://www.nationaalarchief.nl/onderzoeken/archief/4.RGD/invnr/1449.1/file/
